¬ÂÏˇ	J1	J2	J3	R1	R2	R3	60 10JAA10FP901XQ01 P ‰‡‚Î ‚ ‡Á    	82 10JEC01FT901XQ51 “ ’ —– √÷“    	77 10JEC02FT901XQ51 “ √–◊ —– √÷“  	232 10JEA00FP001XQ01 —–(P) œ√ 	102 10JDA00FG912XQ02 œŒ√– √– 12 Œ– —”«	101 10JDA00FG911XQ02 œŒ√– √– 11 Œ– —”«	100 10JDA00FG910XQ02 œŒ√– √– 10 Œ– —”«	241 10JEF10FL902XQ01 L ¬  ƒ JEF10BB001 	237 10JEA10CL004XQ01 ”–Œ¬≈Õ‹  Œ“ÀŒ¬Œ… ¬Œƒ€	51 10KUA12CQ001XQ51 — ¡Œ–    	53 10KBA40CQ001XQ01 Q ¡Œ– ¬ œŒƒœ 1  	63 10JEC00FF903XQ02 —”ÃÃ Œ¡ F ◊/« –≈¿ “ 	54 10JKS00FU901XQ02 N ¿ «, %   	59 10MKA01FE901XQ01 N ›À, %   	243 10JKS10FX901XQ01 Œ‘—≈“    	
18524546.562	4.09947E-05	4.07493E-05	8.228E-13	0.0624	0.0625	0.0934	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.96	0.1989949	-4.258869
18524546.597	4.09973E-05	4.0748E-05	8.236E-13	0.0624	0.0624	0.0939	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.96	0.1989949	-4.258869
18524546.623	4.09933E-05	4.0752E-05	8.2528E-13	0.0623	0.0624	0.0954	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.96	0.1989949	-4.258869
18524546.657	4.09907E-05	4.07547E-05	8.256E-13	0.0622	0.0624	0.0953	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.96	0.1989949	-4.258869
18524546.692	4.09853E-05	4.07493E-05	8.2552E-13	0.062	0.0623	0.0948	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.96	0.1989949	-4.258869
18524546.718	4.0984E-05	4.07467E-05	8.2376E-13	0.0619	0.0621	0.0926	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.96	0.1989949	-4.258869
18524546.752	4.09867E-05	4.0748E-05	8.2256E-13	0.062	0.0621	0.0909	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.96	0.1989949	-4.258869
18524546.787	4.09867E-05	4.07493E-05	8.1944E-13	0.0619	0.0621	0.0872	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.96	0.1989949	-4.258869
18524546.813	4.09853E-05	4.07507E-05	8.1792E-13	0.0618	0.0621	0.0853	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.96	0.1989949	-4.258869
18524546.847	4.0988E-05	4.07547E-05	8.1544E-13	0.0618	0.0621	0.0824	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.96	0.1989949	-4.258869
18524546.873	4.09907E-05	4.07573E-05	8.1488E-13	0.0619	0.0621	0.0816	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.96	0.1989949	-4.258869
18524546.908	4.0984E-05	4.07573E-05	8.1368E-13	0.0617	0.0621	0.0801	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.96	0.1989949	-4.258869
18524546.942	4.09813E-05	4.07573E-05	8.1288E-13	0.0615	0.062	0.0791	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.96	0.1989949	-4.258869
18524546.968	4.0984E-05	4.0748E-05	8.1168E-13	0.0616	0.0617	0.0776	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.96	0.1989949	-4.258869
18524547.003	4.0984E-05	4.07453E-05	8.0936E-13	0.0615	0.0616	0.0749	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.96	0.1989949	-4.258869
18524547.029	4.09907E-05	4.07507E-05	8.0784E-13	0.0616	0.0617	0.0732	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.063	4.0996E-05	4.0752E-05	8.0424E-13	0.0617	0.0617	0.069	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.098	4.0996E-05	4.07547E-05	8.0208E-13	0.0616	0.0617	0.0666	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.124	4.1E-05	4.076E-05	7.9784E-13	0.0617	0.0618	0.0618	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.158	4.10013E-05	4.07587E-05	7.956E-13	0.0616	0.0617	0.0593	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.184	4.1004E-05	4.07573E-05	7.9152E-13	0.0616	0.0616	0.0547	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.219	4.1008E-05	4.07573E-05	7.868E-13	0.0617	0.0615	0.0493	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.253	4.10067E-05	4.07507E-05	7.844E-13	0.0616	0.0613	0.0467	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.279	4.10053E-05	4.07493E-05	7.7976E-13	0.0615	0.0613	0.0415	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.314	4.10053E-05	4.07493E-05	7.7736E-13	0.0615	0.0612	0.039	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.34	4.1004E-05	4.07507E-05	7.7208E-13	0.0614	0.0612	0.0329	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.374	4.1E-05	4.07533E-05	7.6944E-13	0.0612	0.0612	0.0301	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.409	4.1004E-05	4.07573E-05	7.6416E-13	0.0613	0.0612	0.024	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.435	4.1004E-05	4.076E-05	7.6168E-13	0.0612	0.0612	0.0215	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.469	4.10107E-05	4.07587E-05	7.5712E-13	0.0613	0.0612	0.0163	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.504	4.10147E-05	4.076E-05	7.5304E-13	0.0613	0.0611	0.0117	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.53	4.10107E-05	4.0764E-05	7.5032E-13	0.0612	0.0612	0.0089	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.564	4.10107E-05	4.07653E-05	7.4352E-13	0.0611	0.0611	0.0007	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.59	4.10107E-05	4.07707E-05	7.3968E-13	0.0611	0.0612	-0.0036	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.625	4.1008E-05	4.07693E-05	7.3192E-13	0.061	0.0611	-0.0131	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.66	4.1008E-05	4.0768E-05	7.2824E-13	0.0609	0.061	-0.0172	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.685	4.10053E-05	4.0764E-05	7.2008E-13	0.0608	0.0609	-0.0275	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.72	4.10053E-05	4.076E-05	7.1136E-13	0.0608	0.0608	-0.0388	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.746	4.1E-05	4.0752E-05	7.0704E-13	0.0606	0.0605	-0.0437	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.78	4.09973E-05	4.0752E-05	6.976E-13	0.0605	0.0605	-0.0562	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.815	4.0996E-05	4.0752E-05	6.9272E-13	0.0604	0.0604	-0.0621	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.841	4.09973E-05	4.0752E-05	6.828E-13	0.0604	0.0604	-0.0757	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.876	4.1E-05	4.0756E-05	6.7784E-13	0.0604	0.0604	-0.0818	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.91	4.1E-05	4.07533E-05	6.6856E-13	0.0603	0.0603	-0.0948	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.936	4.10013E-05	4.07547E-05	6.648E-13	0.0603	0.0603	-0.0989	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.971	4.1E-05	4.0756E-05	6.5768E-13	0.0602	0.0603	-0.1087	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524547.996	4.09973E-05	4.0756E-05	6.5224E-13	0.0601	0.0602	-0.1158	15.84619	290.1549	302.0837	6.794997	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90922.03	1209.97376	0.2005819	-4.258869
18524548.031	4.09907E-05	4.07547E-05	6.4984E-13	0.0599	0.0601	-0.1178	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.066	4.0988E-05	4.07547E-05	6.4648E-13	0.0598	0.0601	-0.1215	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.092	4.09907E-05	4.0756E-05	6.456E-13	0.0598	0.0601	-0.1209	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.126	4.09973E-05	4.07547E-05	6.4496E-13	0.0599	0.06	-0.12	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.152	4.10027E-05	4.07573E-05	6.4512E-13	0.06	0.06	-0.1177	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.187	4.1008E-05	4.076E-05	6.4504E-13	0.0601	0.06	-0.116	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.221	4.10107E-05	4.076E-05	6.4504E-13	0.0601	0.06	-0.1141	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.247	4.10093E-05	4.07627E-05	6.4432E-13	0.06	0.06	-0.1135	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.282	4.10053E-05	4.07627E-05	6.428E-13	0.0599	0.0599	-0.1144	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.308	4.10013E-05	4.07613E-05	6.4176E-13	0.0597	0.0598	-0.1145	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.342	4.10013E-05	4.07613E-05	6.4032E-13	0.0597	0.0598	-0.1152	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.377	4.10053E-05	4.07613E-05	6.3992E-13	0.0597	0.0597	-0.1142	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.403	4.10067E-05	4.076E-05	6.4008E-13	0.0597	0.0596	-0.1123	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.437	4.1012E-05	4.07587E-05	6.4064E-13	0.0598	0.0596	-0.1097	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.463	4.10107E-05	4.07547E-05	6.4296E-13	0.0597	0.0594	-0.1042	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.498	4.1008E-05	4.0752E-05	6.4672E-13	0.0596	0.0593	-0.0965	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.532	4.1004E-05	4.0752E-05	6.4896E-13	0.0594	0.0593	-0.0914	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.558	4.09973E-05	4.07533E-05	6.5456E-13	0.0592	0.0592	-0.081	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.593	4.09987E-05	4.07507E-05	6.5784E-13	0.0592	0.0591	-0.0746	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.627	4.10027E-05	4.07493E-05	6.6456E-13	0.0592	0.0591	-0.0629	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.653	4.10053E-05	4.07493E-05	6.6776E-13	0.0593	0.059	-0.057	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.688	4.10107E-05	4.0752E-05	6.7368E-13	0.0593	0.059	-0.0471	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.714	4.10067E-05	4.07533E-05	6.7624E-13	0.0592	0.059	-0.0426	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.748	4.09973E-05	4.07493E-05	6.8096E-13	0.0589	0.0589	-0.0349	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.783	4.09947E-05	4.0748E-05	6.8568E-13	0.0588	0.0588	-0.0275	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.809	4.0992E-05	4.0752E-05	6.8832E-13	0.0587	0.0588	-0.0232	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.843	4.09893E-05	4.07547E-05	6.9288E-13	0.0586	0.0588	-0.0163	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.869	4.09933E-05	4.07613E-05	6.9496E-13	0.0586	0.0589	-0.0131	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.904	4.09973E-05	4.07653E-05	6.9896E-13	0.0587	0.059	-0.0071	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.938	4.09987E-05	4.0768E-05	7.0064E-13	0.0587	0.059	-0.0046	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.964	4.09987E-05	4.07653E-05	7.0432E-13	0.0586	0.0589	0.0006	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524548.999	4.09987E-05	4.07627E-05	7.0616E-13	0.0586	0.0588	0.0033	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.68064	0.2037659	-4.258869
18524549.033	4.10013E-05	4.07587E-05	7.1064E-13	0.0586	0.0586	0.0095	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.059	4.10013E-05	4.0756E-05	7.1504E-13	0.0585	0.0585	0.0155	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.094	4.1004E-05	4.076E-05	7.1688E-13	0.0586	0.0586	0.0178	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.12	4.1004E-05	4.076E-05	7.2024E-13	0.0585	0.0585	0.0222	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.154	4.1004E-05	4.076E-05	7.2192E-13	0.0585	0.0585	0.0243	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.189	4.10093E-05	4.07653E-05	7.248E-13	0.0585	0.0585	0.028	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.215	4.1008E-05	4.07667E-05	7.2584E-13	0.0584	0.0585	0.0291	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.249	4.1004E-05	4.07707E-05	7.2728E-13	0.0583	0.0586	0.0308	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.275	4.10027E-05	4.07707E-05	7.2808E-13	0.0582	0.0585	0.0316	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.31	4.10013E-05	4.0768E-05	7.2944E-13	0.0581	0.0584	0.0332	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.344	4.09987E-05	4.07653E-05	7.3048E-13	0.058	0.0583	0.0344	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.37	4.09933E-05	4.0764E-05	7.308E-13	0.0579	0.0582	0.0346	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.405	4.09947E-05	4.0764E-05	7.3088E-13	0.0579	0.0581	0.0345	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.431	4.09933E-05	4.07587E-05	7.304E-13	0.0578	0.058	0.0337	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.465	4.0992E-05	4.07613E-05	7.2832E-13	0.0577	0.058	0.0308	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.5	4.09907E-05	4.07573E-05	7.2664E-13	0.0576	0.0578	0.0285	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.526	4.09867E-05	4.07533E-05	7.2336E-13	0.0575	0.0577	0.0241	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.56	4.0988E-05	4.07533E-05	7.1928E-13	0.0575	0.0577	0.0186	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.595	4.0992E-05	4.07507E-05	7.1712E-13	0.0575	0.0576	0.0158	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.621	4.0992E-05	4.07507E-05	7.1208E-13	0.0575	0.0575	0.0091	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.655	4.09933E-05	4.07547E-05	7.0936E-13	0.0575	0.0576	0.0056	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.681	4.0996E-05	4.07573E-05	7.0456E-13	0.0575	0.0576	-0.0008	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.716	4.09987E-05	4.07587E-05	7.0256E-13	0.0575	0.0576	-0.0032	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.75	4.0996E-05	4.07613E-05	6.9928E-13	0.0574	0.0576	-0.0074	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.776	4.09907E-05	4.07627E-05	6.9792E-13	0.0572	0.0576	-0.0089	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.811	4.09893E-05	4.07627E-05	6.9568E-13	0.0571	0.0575	-0.0116	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.837	4.09893E-05	4.0764E-05	6.9496E-13	0.0571	0.0575	-0.0121	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.871	4.09853E-05	4.0764E-05	6.9496E-13	0.057	0.0574	-0.0116	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.906	4.09867E-05	4.07587E-05	6.9592E-13	0.0569	0.0573	-0.0098	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.932	4.09853E-05	4.07547E-05	6.9664E-13	0.0569	0.0571	-0.0083	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.966	4.09853E-05	4.07507E-05	6.9816E-13	0.0568	0.057	-0.0057	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
18524549.992	4.09867E-05	4.0752E-05	6.9872E-13	0.0568	0.057	-0.0045	15.84639	290.1515	302.0816	6.79437	81.88445	103.04	103.04	5.952393	2.824219	6.130672	4.528809	90879.8	1209.67616	0.2037659	-4.258869
